NODEID,x,y
S9857PFMS,303271.1109532207,2769722.1650027703
S97FMPFVH,302580.9880207597,2769968.891047555
S97MDPFUS,302764.84741142066,2769945.9647785984
S97KQPFU8,302711.8209890719,2769928.2690102523
S97PBPFK6,302826.54398366634,2769638.162993247
S97DWPFH4,302525.96806299326,2769572.49517275
S97LHPFDR,302736.82296796073,2769464.621006036
S98AQPFCB,303447.46998466935,2769419.3630179167
S988NPFDS,303381.73104488483,2769466.3010359327
S9890PDRR,303391.3469613578,2767801.2810016857
S98M2PDMJ,303777.6219508143,2767666.1470007435
S98PHPDWN,303856.9050447491,2767958.427961368
S98TRPDFB,303992.97400317783,2767467.4659572192
S9832PDD5,303201.74500055914,2767396.716002369
S983KPD37,303218.9360398357,2767078.7082145237
S98CKPDCK,303506.37695608306,2767378.8160220366
S972RPEDJ,302168.76403901476,2768434.1969854515
S9923PBPG,304194.98879857804,2765679.931085919
S98VJPBCJ,304049.47924612724,2765330.1122255623
S97SNPDSW,302933.42494791985,2767837.638940466
S97MFPEE6,302766.43087642576,2768453.831146716
S97RPPEEC,302903.1129532186,2768459.563046524
S97TNPEFU,302965.3748895394,2768507.8758854396
S97VTPDRK,303035.0360269188,2767795.5330490987
S97TAPDVU,302953.94496436854,2767931.770990924
S98G2PEED,303617.37102607,2768460.940976342
S98NUPEJV,303835.9120272096,2768605.287035964
S98MBPE3F,303786.2370422398,2768111.4709690628
S9AJVPDG9,305756.39297965803,2767497.4719749806
S9A4QPDMB,305303.99797900085,2767659.293047602
S98Q2PE1L,303873.32102643955,2768051.971969535
S9DK8PBWH,308839.7319523352,2765904.7659938177
S9CQJPBEG,307985.9179782697,2765392.0010089087
S9ENKPBHR,309970.8142386724,2765497.305965503
S9EQ3PBD7,310018.84703434125,2765351.2320034443
S9EB5PC1E,309604.5170234029,2765998.0849804343
S9EEPPBT5,309718.66704258346,2765797.0399869103
S9D71PG75,308448.3429670268,2770276.7600314273
S9DLPPG3R,308886.3381323131,2770168.933027632
S9DMGPG1W,308911.34602668136,2770109.8349515013
S9DNAPG2W,308937.51200372,2770142.167991975
S9CP7PBU7,307943.0820170522,2765830.922017909
S9CPJPBNN,307953.7050209011,2765653.5509575023
S9EVMPC37,310196.57109647786,2766054.573981273
S9F3UPC9X,310395.32995726255,2766271.4020193876
S9C87P9C8,307463.098136523,2763271.678980015
S9BX0PEPH,307167.8949806512,2768752.5629676315
S9939PD5N,304232.79001240415,2767158.01398231
S993RPD3U,304248.533962678,2767100.4700124552
S98V9PBCR,304040.6646187581,2765337.310075675
S98WGPBH1,304079.4950267384,2765473.4260495673
S9AJVPEVF,305756.82998050837,2768942.683020392
S9A1KPDK7,305202.29300466966,2767590.9299744037
S9AJUPE57,305755.78897049854,2768167.088962123
S9AN4PE29,305859.4500156729,2768072.90598963
S9B5FPDW5,306350.8300283473,2767941.3340288578
S9B5TPDXP,306362.74706917076,2767990.57303596
S9B0TPDW8,306202.30199019256,2767944.0090260734
S9AWQPE16,306136.032031122,2768037.7400383754
S9AXBPEB0,306154.92103006254,2768351.9009902435
S9AX8PEC2,306151.4459998078,2768385.8800455015
S9B4UPEEU,306331.2850415104,2768476.468956311
S9B4GPEWN,306320.0390087902,2768981.5880328715
S9B7SPETT,306425.5230977649,2768891.492002873
S9A2EPEAE,305229.3760459424,2768334.2210085215
S9A33PE7H,305250.39703145524,2768240.7609848436
S9A0RPEEQ,305176.96301774395,2768472.5149827832
S9AFNPDUK,305653.43897571723,2767891.2350483956
S9AEFPDLM,305614.7769655366,2767636.7369727287
S99WGPF2X,305103.70104646723,2769119.314002288
S99N6PEW9,304837.57363307354,2768968.8001798564
S99J5PF3B,304708.86103486054,2769130.8439940684
S99NTPEVX,304858.45003974956,2768959.510984584
S99Q6PFBV,304901.5799683715,2769404.547951707
S99PDPFAG,304877.13899713306,2769359.7300105225
S99QPPFAF,304918.5179954228,2769359.2590377475
S9DGQPGD3,308759.5379683881,2770467.1140341605
S9DB3PG9M,308578.36003786273,2770357.2899716836
S9ED2PGWG,309665.25558290846,2771024.490836468
S9DWRPGKR,309209.03701226634,2770681.39595031
S9DXMPGLW,309236.7489778006,2770718.412962405
S9DSBPGKU,309066.9370854876,2770684.046993275
S9DS1PGCX,309056.99998491036,2770462.7379590617
S9EKHPGXA,309872.8829919573,2771050.552144585
S9EKSPH0Q,309881.6711619963,2771096.2229708196
S9GQFPGVL,312078.8881645348,2770996.4099688674
S9GQ6PGVB,312069.34399667924,2770986.732020117
S96WVPKL5,302044.2840354732,2773764.610006303
S97B3PLSD,302434.58900310483,2774988.884041863
S97D1PLS8,302496.8570138022,2774983.7040334204
S97DAPLVS,302505.8030201634,2775098.186027892
S96XCPM4G,302059.2590065714,2775312.054013512
S974PPMAE,302230.661036967,2775502.1090371986
S97A0PMA5,302400.0250286053,2775493.5320245
S97FTPMA4,302586.2949787564,2775492.444959039
S97FDPM34,302572.58103656024,2775267.996048245
S97NAPMK4,302793.60096681415,2775779.7869748794
S97RMPMKE,302900.9380054961,2775789.667015536
S97R8PMNH,302887.9309599146,2775889.2489870805
S97Q0PMPU,302847.4649942972,2775931.6559790056
S97Q0PMEA,302848.12904883944,2775625.6489923447
S97QXPMH8,302878.7930391588,2775720.284004287
S97EMPNWG,302548.91903470433,2777168.3260017284
S97FAPNVV,302569.7820109814,2777149.052017817
S96W6PPA1,302021.88271662145,2777536.597669376
S96QFPPES,301839.0984952771,2777689.671934238
S96KXPPH7,301694.7352950436,2777767.1330344137
S96H2PPNJ,301601.6149646705,2777937.639968116
S96GEPPMX,301581.2889851391,2777919.1319706026
S97A7PND9,302406.5810129294,2776616.8520084345
S97C6PNA1,302469.7290223275,2776513.459981423
S97AEPN8E,302413.43298253004,2776462.403964505
S97LJPN5G,302737.6140102328,2776367.9969772263
S97JMPN91,302676.6929919542,2776481.0200182176
S97HTPNAG,302650.6040388515,2776527.611003137
S97FNPNCW,302582.0819585907,2776605.7519962215
S97GFPNV2,302606.4600048596,2777121.840975193
S97DQPNFA,302520.0989527073,2776681.6949624023
S97M4PN58,302755.32401615597,2776359.620000104
S97DEPNEC,302509.2860038628,2776652.171037219
S97G9PNV6,302600.33403829706,2777125.80099858
S97FSPN05,302585.75796919,2776196.8010315485
S97G1PMVR,302592.492007115,2776120.7479503197
S95PAPQC5,300778.1260352127,2778628.9299669396
S95JPPQB6,300630.34603668697,2778598.458965614
S95U2PQFL,300929.52304581634,2778740.4230008405
S94SSPPUG,299865.2789549753,2778128.1709942734
S960QPPUL,301080.0169544937,2778131.913998627
S956APRM6,300233.401018717,2779942.328969334
S9560PRLG,300223.68402491714,2779920.355952246
S95C3PRMT,300418.28695147403,2779963.405969208
S95CGPR8F,300432.0890143138,2779535.390030125
S958APRCU,300297.28700368275,2779676.3769933055
S957EPRDJ,300269.8509785284,2779698.3199873455
S956MPRJ6,300244.8180316254,2779845.890989663
S9568PRH8,300231.7110408679,2779815.971966306
S95D5PRDX,300452.88999824395,2779711.13901413
S95F1PRF2,300512.4229689716,2779746.5250300425
S95GSPRJV,300569.51901185035,2779869.1110236747
S95DFPRPJ,300462.6439976174,2780018.12703237
S941BPR3N,299050.696306368,2779382.1164644817
S95ERPNXT,300505.07399879023,2777211.4780464415
S95A8PR3K,300359.64101502765,2779379.0070058354
S95CLPR30,300435.91002780397,2779360.139003973
S95DNPQWS,300470.02895752667,2779226.22202345
S95F2PQUH,300513.2759915106,2779153.495010325
S940CPR18,299020.11595660663,2779303.8119938914
S93XNPR36,298997.32897736575,2779365.9209877728
S94NEPNJ4,299725.84299827303,2776771.6469761576
S9CCRPM97,307608.64799405314,2775463.4249866214
S9C6BPM8L,307402.56897633994,2775444.1650410667
S9A24PNKL,305219.4970119074,2776820.317023763
S9AA7PNQ6,305478.3969985206,2776966.1370349946
S9A3MPNGK,305268.50904043426,2776722.601987721
S99V0PNGH,305056.00704799633,2776721.047031266
S99V5PNG8,305060.2740401886,2776711.778035455
S9AUBPNMV,306058.39101864747,2776892.6289962064
S9ANRPNB0,305880.3119615831,2776543.9350388055
S9EFNPLFH,309750.0120426154,2774641.3970257007
S9EECPLLK,309707.34398593695,2774803.4349625143
S9EDKPLQ5,309683.07103956566,2774917.439961655
S9EGMPLU1,309780.39504815603,2775040.9340138445
S9E7UPLS3,309499.52504524105,2774979.0619919403
S9CH4PM7F,307747.55297443975,2775407.1479678857
S9FCAPK8L,310665.7999509164,2773396.427980855
S9F9EPK63,310573.22895971715,2773315.474044189
S9F3WPK3V,310397.9241162683,2773245.254978521
S9H28PKD8,312391.99597983767,2773544.306950581
S9FSDPKUQ,311116.51223889703,2774040.2980245496
S9FT9PKVW,311144.5049584743,2774078.0389973517
S9FTGPKTU,311151.9297226947,2774011.697381463
S96TKPFNK,301939.0620036437,2769746.8599835797
S96LWPFNV,301725.4640431097,2769757.1250046333
S96MLPFLN,301747.18596541043,2769685.717029147
S96ESPFM2,301529.38200358866,2769698.2839502413
S96CCPFP7,301451.2249659367,2769767.0069624935
S96F5PFMC,301540.79500430636,2769708.306038548
S96H3PFN7,301602.4860148089,2769734.790988891
S965CPFPB,301228.0430126227,2769770.915997617
S9685PFQF,301316.79301945627,2769806.8330236035
S95ULPFJR,300947.2880107042,2769625.4400384077
S95W3PFHD,300994.94102904317,2769581.454026265
S976HPJ1X,302288.76098761713,2772158.7320228866
S974LPJ7Q,302227.423959796,2772344.013034467
S9763PJAW,302274.7950928661,2772445.6640515393
S976KPJ5C,302290.3050350113,2772267.74799757
S979FPJ4Q,302382.8629973043,2772248.260981243
S97ATPHTM,302426.7239667743,2771956.686997977
S97B5PJ1Q,302436.7579756007,2772152.293969072
S97FBPJJ9,302570.37799321715,2772680.711006595
S97D3PJEK,302498.9049869072,2772562.8510478013
S97HEPJW3,302637.20800149575,2773058.8020018646
S97JSPJSR,302681.25603039004,2772952.705958775
S97EJPJPC,302545.8220101948,2772844.2020388157
S97F6PJLV,302565.3420008809,2772765.172963202
S97ATPJNW,302426.4789870619,2772829.8180392026
S96V8PFNC,301992.0290194963,2769740.371955829
S979NPFKA,302389.8589910826,2769642.2880033376
S9738PFUP,302184.1070376212,2769943.0810340284
S972EPFMP,302157.8689726651,2769719.3729721983
S96V6PFMT,301989.749022657,2769723.223966651
S973RPFK7,302200.73300858913,2769638.879996991
S9750PG3C,302239.8710208082,2770155.598992113
S978VPG1K,302364.9749935527,2770098.678071972
S95RFPFQJ,300846.7110453844,2769809.9900339693
S95U9PFK5,300936.1920060798,2769636.8240409386
S95UAPFLL,300937.3619932533,2769684.4660218707
S94VGPFE9,299951.3179584181,2769481.456028862
S94UHPF37,299920.26398626703,2769127.1640251866
S94V8PFB6,299943.34399373893,2769382.2240283117
S976KPKAR,302290.7030165795,2773465.244958543
S96WWPKHP,302045.93009515764,2773686.9860239746
S96XDPK2P,302060.8749700184,2773207.5140439137
S96VHPJVV,302000.81799335114,2773052.9879602063
S96XFPJXG,302062.47995494114,2773104.297996913
S971HPK1Q,302128.72099727415,2773175.784994821
S96WCPJPW,302027.39904936455,2772861.7130068834
S96U9PJS6,301960.4289833615,2772934.1659881496
S961EPJS7,301101.9309801939,2772935.1087610666
S961DPJS2,301100.4144025862,2772929.962865549
S96XBPJS5,302058.8269954881,2772932.895959681
S972NPJPQ,302165.29698026105,2772856.305963587
S96VUPJCB,302011.890943435,2772491.119272681
S96X4PJGF,302051.59004784614,2772622.9930332606
S974RPJP2,302232.4840207549,2772834.293955095
S9752PJ5B,302241.66100783844,2772266.718019081
S972LPJ72,302163.1990362414,2772322.159988752
S9718PJ9D,302120.1219559845,2772396.8840027065
S957KPEAL,300275.09802766494,2768340.368017782
S95B6PEBR,300389.7150008605,2768377.480008941
S95BMPEBX,300404.27699765476,2768382.771007509
S94U8PE03,299911.71496506076,2768003.2059767735
S97D2PE64,302497.8720005266,2768195.567951251
S96R0PEPV,301855.7999806351,2768765.150996659
S96RAPEL4,301865.7599916827,2768644.0530468044
S96LJPEMH,301713.7629531203,2768689.228007576
S970XPEDH,302110.8510166326,2768433.28602064
S972BPEDJ,302154.60003105964,2768434.2639956316
S965EPEQJ,301229.9110481531,2768786.4750101157
S95WMPETM,301012.97003575956,2768884.5940492195
S95NVPEJE,300764.67197644233,2768589.6700088414
S96E8PEMT,301511.3340050174,2768699.1810116814
S951BPER8,300074.19998793566,2768807.7789659966
S950QPE8W,300055.53898493375,2768285.555025599
S951JPEKN,300081.9590440183,2768630.1969631836
S950APEKX,300041.3760485322,2768638.8919725544
S954GPEHV,300175.3260349387,2768573.40404026
S95ETPF3F,300506.509971501,2769134.586996696
S95ERPF0P,300505.1259923798,2769047.051010718
S95F5PF34,300516.35597453907,2769124.045993856
S95DGPF3C,300463.88596968073,2769132.521016443
S952LPF77,300115.4690393082,2769255.2940487354
S952VPF8R,300125.10602340364,2769304.883043726
S95F0PFFB,300511.87298133783,2769514.9230349245
S95F4PFGD,300515.28097375814,2769548.696027581
S95LDPFGU,300684.3489923992,2769564.411022003
S95BBPFFC,300394.45697072224,2769516.243999764
S956CPFET,300236.1359669298,2769499.277983079
S9546PFB8,300166.0039990113,2769384.48802292
S951FPFEU,300078.86795857927,2769499.704963976
S9512PFKA,300065.7680077628,2769642.44396151
S95QEPFPF,300813.4779503338,2769774.633968703
S95SGPFLQ,300879.39498397487,2769688.3519573393
S95RPPFLW,300854.8689789649,2769693.85697097
S95S0PG4M,300864.0470403965,2770197.3879798283
S95QDPG3M,300813.1400405182,2770164.5760301454
S95N9PFS2,300745.12601638964,2769857.760985488
S983HPMH2,303216.93697897054,2775713.8449716317
S984XPN2E,303262.1739746097,2776269.9099586303
S97RKPMEQ,302898.48400272767,2775640.408033892
S984EPN94,303245.38696349587,2776484.1580007314
S97TJPMG3,302961.9289780965,2775682.7309817406
S97XPPMFQ,303094.9590187487,2775671.8760395464
S9845PN92,303236.31998147076,2776482.2860093266
S9773PK99,302306.4269682254,2773416.558031155
S9872PED7,303329.9260360972,2768422.618012799
S9820PEEU,303167.67602172756,2768475.8231366687
S97T8PEHJ,302951.4369835999,2768561.5849769013
S99D5PEUW,304549.086002366,2768925.788019144
S99NSPEUL,304857.8591661406,2768915.7130609998
S989RPEPJ,303417.0410374617,2768754.2510162503
S98GMPELM,303636.40099168743,2768661.3789800773
S98P0PEL3,303839.781017149,2768643.2020432116
S986RPF1T,303320.6860068095,2769083.0960222054
S987MPF7Q,303348.7069766392,2769271.9459782178
S984XPF5L,303263.0699515417,2769204.2020283677
S98AWPF2V,303453.4379651616,2769117.0689506335
S98ADPF8A,303437.1160131021,2769289.967037582
S98J4PF0S,303684.0800008225,2769049.725037803
S9839PESD,303208.9769988722,2768845.2393297977
S9860PEV8,303296.05902715755,2768936.030961025
S986VPEMF,303324.39499940426,2768686.8559868364
S97X9PESA,303080.8770280189,2768842.4793077367
S985TPFQ6,303290.2280494169,2769798.462070928
S97K0PFUM,302687.55297565093,2769941.2020146986
S97F8PFVQ,302568.1300135184,2769975.653049742
S977PPFKP,302326.26196066075,2769654.9020273844
S975WPFFA,302269.3169568782,2769514.2910262328
S977WPFD1,302333.9071913196,2769441.002824984
S9742PFJS,302209.2900150133,2769626.01400002
S97A7PFK3,302406.24699969054,2769634.7549993563
S97BBPFJ0,302442.88002211717,2769599.8029997586
S9756PFHW,302246.1100367688,2769598.288997387
S97BNPFCK,302453.54204602237,2769426.910968195
S979NPFB9,302389.90602135955,2769384.734019336
S97HSPFXP,302649.54104224,2770038.5509838383
S98CBPFMN,303498.7090420005,2769717.988041737
S97RXPFGL,302910.8680316903,2769556.215986784
S986KPFAP,303314.89133931417,2769366.9954767255
S980WPF6A,303133.6549854894,2769226.056982725
S9812PF4D,303137.1649986838,2769164.9079958736
S9831PF5X,303200.36501937493,2769214.8069549864
S97R8PFCL,302887.70904014667,2769428.277039467
S97RBPFD0,302890.5540396698,2769440.360034096
S985FPFNP,303278.49895181094,2769751.4019904546
S97L1PFUR,302721.10299089487,2769945.084998149
S97MVPFGF,302780.6069758271,2769551.524953586
S97DRPFGR,302520.27696185745,2769561.049980298
S97LDPFDF,302732.47396729747,2769454.682011787
S98AJPFB9,303441.51899090543,2769384.867024295
S988GPFCP,303375.77395079675,2769431.365043158
S98BUPDPM,303483.3659592876,2767733.2109867954
S98NJPDKU,303825.90100608976,2767611.929030267
S98PSPE05,303865.8570361887,2768005.5079644956
S98XJPDB3,304113.6379850012,2767330.813002814
S986TPD70,303322.87600515806,2767200.422978362
S97XTPDJB,303098.35803412105,2767563.3579761246
S98CUPDCR,303515.95196782757,2767384.6810056246
S9877PD7C,303335.0030229336,2767211.9229531554
S972RPEFA,302169.1431473876,2768489.946057453
S9906PBK5,304133.82834395004,2765540.812271077
S992GPBQC,304207.19704663736,2765707.668032964
S97T8PDS0,302951.3439585642,2767807.808035665
S97KNPEFS,302709.8100482719,2768506.2649669033
S97N1PEEV,302784.6269879345,2768476.941024964
S97QDPEFS,302860.5550315467,2768505.9619603097
S97RWPEHE,302910.0019608993,2768558.169006983
S97S5PEJ2,302917.00986545585,2768577.7368952567
S98G7PEFM,303623.0100206747,2768501.490975552
S98CFPEF4,303502.1900441023,2768484.0079698167
S98FWPED5,303613.5390322931,2768421.4569760268
S98NVPEK7,303836.83602454804,2768615.1981378766
S98M6PE1V,303781.6649531043,2768061.022963872
S9AMVPDDD,305852.2519541767,2767405.377043891
S9A37PDHX,305254.22297804634,2767550.990974224
S9D6GPBP0,308431.46899622044,2765663.899003082
S9CQWPBDX,307997.42297048465,2765374.6260282453
S9CNEPB70,307917.2459749221,2765152.2350275754
S9EVFPC23,310190.56607131066,2766018.834963747
S9ER0PBCF,310047.4409495036,2765327.28900173
S9EPNPBCJ,310006.1350146713,2765330.3119877297
S9EBFPC12,309614.9279762456,2765986.443962074
S9EC1PC27,309633.0260176693,2766023.4359668726
S9EP6PBSX,309989.16196941904,2765791.4310284476
S9EPFPBSX,309998.9041269953,2765791.3590299245
S9DA3PG8T,308546.76497055247,2770331.2670326103
S9DL4PG55,308867.55413589143,2770213.0950088887
S9DP4PG37,308963.7799850673,2770150.906003979
S9DNGPG4H,308943.98009093653,2770193.3439802267
S9CN3PBW7,307906.6830325755,2765895.15596372
S9CNFPBML,307918.9389591524,2765619.7729587564
S9CNAPBQ0,307913.1679755035,2765695.703981972
S9ER7PC4J,310054.70113699965,2766097.5849648253
S9F0NPCBT,310294.0031333752,2766330.7719532303
S9AXNP97M,306165.7650421959,2763125.3070279374
S9BW8PEQM,307143.29718266596,2768789.224974694
S992GPD5R,304207.76897718455,2767160.749033714
S993HPD3L,304240.9309560868,2767092.1450226833
S98W8PBH4,304071.7200011589,2765476.0529898177
S98XEPBHE,304109.7560374742,2765486.187992417
S9AJSPEUV,305753.86899563455,2768925.096000761
S9A22PDJT,305217.34102574654,2767579.3570457813
S9AKKPE4J,305778.88198049174,2768146.242046659
S9AM0PE16,305823.5489641443,2768037.7090055146
S9AP9PE17,305897.13703168137,2768038.9269623584
S9B7RPDV1,306424.58897730685,2767905.456988249
S9B7GPDW3,306415.3919573252,2767938.712032029
S9B2JPDW4,306257.281970213,2767940.1309588253
S9B10PDV1,306207.8280243779,2767904.7439622744
S9AX3PDWC,306146.3390103804,2767948.0989928516
S9B5BPEEU,306347.11403557524,2768475.859968941
S9B4HPEXN,306320.5589818713,2769013.742969602
S9A1SPEBV,305209.85400180874,2768380.720968146
S9A2EPE86,305230.1270076978,2768261.9100130545
S9A19PEDC,305192.4529578134,2768428.391028199
S9AG6PDUB,305670.1029766172,2767882.735046745
S9AL9PDGH,305801.1059502437,2767505.385020165
S99WFPF1N,305102.96497425495,2769077.5839743903
S99HCPF2L,304683.49104740913,2769107.9769700384
S99Q3PFD4,304899.16104441875,2769443.739971817
S9DHBPGBP,308778.1639637094,2770423.49404835
S9DB9PG97,308584.8670366727,2770342.785978268
S9EGFPGVL,309775.0629556586,2770995.971067102
S9ED3PGU2,309666.48322580557,2770945.7294420605
S9E05PGGT,309252.8592399584,2770587.214013929
S9DRBPGBK,309034.40900293,2770419.4460153515
S9EJKPGWS,309842.43501202896,2771033.5640280806
S9GR5PGTX,312100.38604533585,2770943.3130044998
S9GQTPGTT,312090.93206687196,2770938.656031426
S97ABPLRS,302410.75698371296,2774969.5899506817
S97A6PLT7,302405.38598393666,2775015.312007885
S96XRPM1T,302073.08098008373,2775227.1209905627
S974DPM6R,302220.80000399484,2775385.108951562
S973WPMA4,302205.21900249034,2775492.0620175027
S979MPM48,302388.9890432451,2775304.00895692
S97DUPM3D,302523.87202237605,2775276.9620360634
S97STPMK2,302939.0450455394,2775777.9759685504
S97REPMJR,302894.1049870245,2775769.1690131053
